2007.10.26,66.53
2007.10.27,68.69
2007.10.28,70.01
2007.10.29,69.45
2007.10.30,67.52
2007.10.31,67.45
2007.11.01,68.29
2007.11.02,68.78
2007.11.03,67.29
2007.11.04,68.64
2007.11.05,69.03
2007.11.06,71.74
2007.11.07,71.55
2007.11.08,72.39
2007.11.09,73.45
2007.11.10,74.35
2007.11.11,72.18
2007.11.12,72.27
2007.11.13,72.68
2007.11.14,73.61
2007.11.15,72.51
2007.11.16,72.35
2007.11.17,68.42
2007.11.18,66.92
2007.11.19,65.8
2007.11.20,64.4
2007.11.21,65.48
2007.11.22,65.76
2007.11.23,63.29
2007.11.24,67.88
2007.11.25,70.59
2007.11.26,71.46
2007.11.27,73.06
2007.11.28,71.48
2007.11.29,72.38
2007.11.30,73.99
2007.12.01,73.64
2007.12.02,71.65
2007.12.03,72.97
2007.12.04,71.66
2007.12.05,72.8
2007.12.06,70.15
2007.12.07,72.4
2007.12.08,72.3
2007.12.09,73.87
2007.12.10,72.43
2007.12.11,71.37
2007.12.12,72.51
2007.12.13,73.33
2007.12.14,70.7
2007.12.15,71.63
2007.12.16,71.7
2007.12.17,71.88
2007.12.18,74.19
2007.12.19,71.42
2007.12.20,71.2
2007.12.21,69.99
2007.12.22,68.24
2007.12.23,68.28
2007.12.24,67.89
2007.12.25,68.62
2007.12.26,67.91
2007.12.27,67.12
2007.12.28,67.83
2007.12.29,67.46
2007.12.30,69.99
2007.12.31,70.46
2008.01.01,68.25
2008.01.02,68.52
2008.01.03,70.75
2008.01.04,72.53
2008.01.05,73.02
2008.01.06,69.16
2008.01.07,68.1
2008.01.08,70.17
2008.01.09,71.41
2008.01.10,72.32
2008.01.11,71.59
2008.01.12,71.41
2008.01.13,72.23
2008.01.14,72.06
2008.01.15,70.32
2008.01.16,70.18
2008.01.17,69.14
2008.01.18,68.88
2008.01.19,68.19
2008.01.20,69.77
2008.01.21,70.17
2008.01.22,69.42
2008.01.23,69.23
2008.01.24,69.26
2008.01.25,68.18
2008.01.26,68.18
2008.01.27,67.34
2008.01.28,67.68
2008.01.29,69.01
2008.01.30,66.46
2008.01.31,66.08
2008.02.01,67.93
2008.02.02,69.47
2008.02.03,68.67
2008.02.04,68.66
2008.02.05,66.73
2008.02.06,68.35
2008.02.07,65.66
2008.02.08,63.03
2008.02.09,61.37
2008.02.10,62.02
2008.02.11,61.78
2008.02.12,63.45
2008.02.13,62.39
2008.02.14,63.81
2008.02.15,64.1
2008.02.16,64.84
2008.02.17,63.93
2008.02.18,63.16
2008.02.19,60.61
2008.02.20,62.23
2008.02.21,64.08
2008.02.22,66.64
2008.02.23,66.36
2008.02.24,66.27
2008.02.25,66.68
2008.02.26,68.39
2008.02.27,68.24
2008.02.28,64.54
2008.02.29,62.16
2008.03.01,61.29
2008.03.02,60.93
2008.03.03,61.23
2008.03.04,61.95
2008.03.05,61.25
2008.03.06,63.41
2008.03.07,63.66
2008.03.08,62.86
2008.03.09,63.55
2008.03.10,63.53
2008.03.11,62.03
2008.03.12,61.61
